java_class_path,release,LOC,LOC_Touched,NR,Nfix,Nauth,LOC_Added,Max_LOC_Added,Avg_LOC_Added,Churn,Max_Churn,Avg_Churn,Change_Set_Size,Max_Change_Set,Avg_Change_Set,Age,Weighted_Age,EXP,SEXP,Previous_Release_Code_Smells,isBuggy
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/PrimaryKey.java,0.9.6,73,105,3,0,2,95,82,31.67,105,82,35.00,2767,1263,922.33,133,13965,39,10,0,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/ReferenceCounter.java,0.9.6,34,67,4,0,2,56,39,14.00,67,39,16.75,2806,1263,701.50,133,8911,40,12,0,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Schema.java,0.9.6,229,291,5,0,3,277,259,55.40,291,259,58.20,2850,1263,570.00,133,38703,40,16,0,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaFactory.java,0.9.6,36,62,3,0,2,52,39,17.33,62,39,20.67,2767,1263,922.33,133,8246,39,10,0,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaGenerator.java,0.9.6,830,1003,6,0,3,970,943,161.67,1003,943,167.17,2908,1263,484.67,133,133399,41,15,0,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaGroup.java,0.9.6,356,425,4,0,2,414,401,103.50,425,401,106.25,2789,1263,697.25,133,56525,33,8,0,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaParser.java,0.9.6,55,85,3,0,2,75,62,25.00,85,62,28.33,2767,1263,922.33,133,11305,39,10,0,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaSerializer.java,0.9.6,68,101,3,0,2,91,78,30.33,101,78,33.67,2767,1263,922.33,133,13433,39,10,0,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool.java,0.9.6,1327,1710,8,0,4,1614,1523,201.75,1710,1523,213.75,2857,1263,357.13,133,227430,38,19,0,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Schemas.java,0.9.6,223,255,3,0,2,245,232,81.67,255,232,85.00,2767,1263,922.33,133,33915,39,10,0,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Sequence.java,0.9.6,179,235,4,0,2,222,209,55.50,235,209,58.75,2789,1263,697.25,133,31255,33,8,0,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SimpleDriverDataSource.java,0.9.6,143,355,6,0,3,267,180,44.50,355,180,59.17,2823,1263,470.50,133,47215,32,15,0,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Table.java,0.9.6,616,722,5,0,2,707,692,141.40,722,692,144.40,2828,1263,565.60,133,96026,35,9,0,true
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/TableSchemaFactory.java,0.9.6,443,516,3,0,2,506,493,168.67,516,493,172.00,2767,1263,922.33,133,68628,39,10,0,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Unique.java,0.9.6,48,76,3,0,2,66,53,22.00,76,53,25.33,2767,1263,922.33,133,10108,39,10,0,true
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/XMLSchemaParser.java,0.9.6,538,631,5,0,3,618,601,123.60,631,601,126.20,2862,1263,572.40,133,83923,31,9,0,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/XMLSchemaSerializer.java,0.9.6,386,474,5,0,3,460,444,92.00,474,444,94.80,2833,1263,566.60,133,63042,34,13,0,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractDB2Dictionary.java,0.9.6,85,126,6,0,3,115,95,19.17,126,95,21.00,2771,1263,461.83,133,16758,36,13,0,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractResult.java,0.9.6,716,891,6,0,3,872,847,145.33,891,847,148.50,2937,1263,489.50,133,118503,27,11,0,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractSQLServerDictionary.java,0.9.6,136,176,4,0,2,165,151,41.25,176,151,44.00,2768,1263,692.00,133,23408,35,11,0,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AccessDictionary.java,0.9.6,81,116,3,0,2,106,93,35.33,116,93,38.67,2767,1263,922.33,133,15428,39,10,0,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/CacheDictionary.java,0.9.6,37,65,3,0,2,55,42,18.33,65,42,21.67,2767,1263,922.33,133,8645,39,10,0,false
